index,season no.,episode no.,episode name,name,line
2208,3,7,Tales From the Citadel,Morty,Geez. I didn’t know there were still Ricks and Mortys living on the Citadel. I wonder what their day-to-day lives are like.
2209,3,7,Tales From the Citadel,Rick,"Well, you can keep wondering that while we go on our fun, fresh, self-contained adventure to Atlantis.  Anyone continuing to explore the Citadel is either stupid, or one of the unfortunate millions held hostage by their terrible ideas."
2210,3,7,Tales From the Citadel,Morty,Man. Glad I’m not one of them!
2218,3,7,Tales From the Citadel,Narrator,"Sixteen iterations off the central finite curve, there’s a Rick that works more with wood than polarity plating."
2219,3,7,Tales From the Citadel,Narrator,"His name is Simple Rick, but he’s no dummy."
2220,3,7,Tales From the Citadel,Narrator,He realized long ago that the greatest thing he’d ever create was his daughter.
2222,3,7,Tales From the Citadel,Narrator,We captured that moment and run it on a loop through Simple Rick’s mind.
2223,3,7,Tales From the Citadel,Narrator,And the chemical that makes his brain secrete goes into every Simple Rick’s Simple Wafer Cookie.  Come home to the impossible flavor of your own completion. Come home to Simple Rick’s.
2229,3,7,Tales From the Citadel,Campaign Manager Morty,"We had a good run, sir, but I think it’s time to pull out of the race."
2230,3,7,Tales From the Citadel,Candidate Morty,I feel pretty confident about tonight’s debate.
2231,3,7,Tales From the Citadel,Campaign Manager Morty,"You shouldn’t, sir. You should be terrified."
2232,3,7,Tales From the Citadel,Candidate Morty,"Maybe you should find a little faith, young man."
2233,3,7,Tales From the Citadel,Campaign Manager Morty,You don’t pay me to have faith! And we’re the same age!
2234,3,7,Tales From the Citadel,Cop Rick,"Oh! S-sorry, I was expecting--"
2235,3,7,Tales From the Citadel,Cop Morty,"A Rick partner? Lesson one, rookie"
2236,3,7,Tales From the Citadel,Morty,Mortys are human!
2237,3,7,Tales From the Citadel,Cop Morty,"Get the fuck off the car, you Rickless fuckin’ animal!"
2238,3,7,Tales From the Citadel,Morty,WHOA!!
2239,3,7,Tales From the Citadel,Cop Morty,The election’s got these yellow shirts more riled up than a Picture Day Jessica.
2240,3,7,Tales From the Citadel,Cop Rick,"That’s pretty harsh, sir."
2241,3,7,Tales From the Citadel,Cop Morty,So report me. Nobody gives a fuck.
2242,3,7,Tales From the Citadel,Cop Rick,"Look, I’m just saying. Makes me a little sad to hear a Morty cop calling Mortys “animals”."
2243,3,7,Tales From the Citadel,Cop Morty,"Well, it makes me sad to see another Rick cop buying into his sensitivity training."
2244,3,7,Tales From the Citadel,Cop Rick,"Well, I’m glad to know there’s more like me."
2245,3,7,Tales From the Citadel,Cop Morty,"Oh, there was one. Why do you think that seat was empty?"
2247,3,7,Tales From the Citadel,Cop Rick,Fifth and ? That’s Mortytown.
2248,3,7,Tales From the Citadel,Cop Morty,Unit 7 responding.
2249,3,7,Tales From the Citadel,Teacher Rick,"""Good idea, Rick."""
2251,3,7,Tales From the Citadel,Teacher Rick,"""This is a great adventure."""
2253,3,7,Tales From the Citadel,Teacher Rick,"""I love being your new Morty."""
2255,3,7,Tales From the Citadel,Slick,Farty!
2256,3,7,Tales From the Citadel,Teacher Rick,"Very amusing, Mr. Smith. Almost as amusing as when your first Rick was decapitated on Zorpathion 9.  Or was that your third Rick? How many Ricks have you had?"
2257,3,7,Tales From the Citadel,Slick,Five…
2258,3,7,Tales From the Citadel,Teacher Rick,"I see. So you are top of the class in something.  Tomorrow you will be transferred to your new Ricks. Hopefully, they will be your last. Yes, Slow Ri-- Tall Morty?"
2260,3,7,Tales From the Citadel,Teacher Rick,"Anything’s possible, Tall Morty. Ugh…"
2261,3,7,Tales From the Citadel,Lizard Morty,"Guess we won’t be seein’ each other after this, huh?"
2262,3,7,Tales From the Citadel,Slick,I say we make our last day count. I say… we go to the Wishing Portal.
2263,3,7,Tales From the Citadel,Glasses Morty,That’s a myth.
2265,3,7,Tales From the Citadel,Lizard Morty,"If we’re not here for graduation, our butts are gonna end up in Mortytown."
2266,3,7,Tales From the Citadel,Slick,"I thought your last Rick fused you with a lizard, not a chicken."
2267,3,7,Tales From the Citadel,Lizard Morty,"Okay, fine. I’m in."
2268,3,7,Tales From the Citadel,Glasses Morty,Me too.
2270,3,7,Tales From the Citadel,Lizard Morty,I-I thought I saw a fly.
2274,3,7,Tales From the Citadel,Cop Morty,"No Ricks, no families, high off their asses and runnin’ amok. Mortys are raised to be sidekicks. Without a side to kick, they just start kickin’."
2276,3,7,Tales From the Citadel,Cop Morty,"Yeah, make sure you get that down."
2277,3,7,Tales From the Citadel,Cop Rick,"Any mutations? Augmentations? Three eyes, a tail, maybe a buzzcut?"
2281,3,7,Tales From the Citadel,Cop Morty,Lemme turn over a few rocks.
2282,3,7,Tales From the Citadel,Cop Morty,"Aw geez, hey, what’s goin’ on, fellas?"
2283,3,7,Tales From the Citadel,Morty 1,"Aw geez, man, nothin’ man, we’re just hangin’ out and stuff."
2284,3,7,Tales From the Citadel,Cop Morty,"I hear that, ah geez, I guess I’m supposed to be figuring out who robbed the store across the street but aw geez I dunno."
2285,3,7,Tales From the Citadel,Morty 2,"Ah geez man, that sucks that your Rick’s makin’ you do that."
2286,3,7,Tales From the Citadel,Cop Morty,"He’s not my Rick. He’s my partner. Aw, geez."
2287,3,7,Tales From the Citadel,Morty 1,"Well, maybe the uniform makes a big difference. Who am I to say? To me, you just look like a sidekick."
2288,3,7,Tales From the Citadel,Cop Morty,CALL ME A SIDEKICK ONE MORE TIME! CALL ME A SIDEKICK!!
2289,3,7,Tales From the Citadel,Morty 2,"Hey man! C’mon, aw geez!"
2290,3,7,Tales From the Citadel,Cop Morty,WANNA SEE HOW I PAINT A WALL?!
2291,3,7,Tales From the Citadel,Morty 2,"It was the Mortytown Locos, man! The Mortytown Locos!"
2292,3,7,Tales From the Citadel,Cop Rick,Do you realize how many codes you just violated?
2293,3,7,Tales From the Citadel,Cop Morty,"Aw geez, Rick. What do I know about knowin’ stuff? Get in the fucking car."
2299,3,7,Tales From the Citadel,Campaign Manager Morty,"Can we fact-check this, please? Never mind, who am I kidding? This race is over."
2302,3,7,Tales From the Citadel,Candidate Morty,I don’t see a divide between Ricks and Mortys.
2306,3,7,Tales From the Citadel,Candidate Morty,"You guys finished?  The division I see is between the Ricks and Mortys that like the Citadel divided, and the rest of us. I see it everywhere I go."
2307,3,7,Tales From the Citadel,Candidate Morty,"I see it in our schools, where they teach Mortys we’re all the same because they’re threatened by what makes us unique."
2308,3,7,Tales From the Citadel,Candidate Morty,"I see it in our streets, where they give guns to Mortys so we’re too busy fighting each other to fight real injustice."
2309,3,7,Tales From the Citadel,Candidate Morty,"I see it in our factories, where Ricks work for a fraction of their boss’s salary, even though they’re identical and have the same IQ. The Citadel’s problem isn’t homeless Mortys or outraged Ricks."
2310,3,7,Tales From the Citadel,Candidate Morty,The Citadel’s problem is the Ricks and Mortys feeding on the Citadel’s debt.
2311,3,7,Tales From the Citadel,Rick J-22,Holy shit.
2313,3,7,Tales From the Citadel,Candidate Morty,"But I’ve got a message for them, from the Ricks and Mortys keeping it alive. A message… from the Ricks and Mortys that believe in this Citadel to the Ricks and Mortys that don’t"
2314,3,7,Tales From the Citadel,Campaign Manager Morty,Holy shit.  I don’t believe it! I-I can’t believe it!
2315,3,7,Tales From the Citadel,Candidate Morty,I know.  That’s why you’re fired.
2318,3,7,Tales From the Citadel,Rick J-22,"Your life is a lie, man.  All your lives are lies! Don’t you get it?! They told us we were special because we were Ricks, but they stripped us of anything that made us unique!"
2320,3,7,Tales From the Citadel,Rick J-22,"I-I-I want a portal gun. Unregistered, untraceable, with enough fluid to take me off this goddamn prison!"
2327,3,7,Tales From the Citadel,Candidate Morty,Yes?
2329,3,7,Tales From the Citadel,Candidate Morty,Gosh. We moved around so much it’s hard to remember. I see every Rick as my Rick.
2330,3,7,Tales From the Citadel,Candidate Morty,I hope they see me as their Morty.
2331,3,7,Tales From the Citadel,Campaign Manager Morty,"Another, please, with less water."
2333,3,7,Tales From the Citadel,Campaign Manager Morty,I guess I shoulda had more faith.
2335,3,7,Tales From the Citadel,Campaign Manager Morty,What’s this?
2342,3,7,Tales From the Citadel,Cop Rick,Hands in the air!
2344,3,7,Tales From the Citadel,Cop Morty,You guys doin’ a little chemistry homework with Grandpa?
2345,3,7,Tales From the Citadel,Cop Rick,Is this what I think it is?
2346,3,7,Tales From the Citadel,Cop Morty,Bootleg portal fluid.
2347,3,7,Tales From the Citadel,Cop Morty,Guess his math was off. Search the place.
2349,3,7,Tales From the Citadel,Cop Rick,"It’s okay, Morty."
2350,3,7,Tales From the Citadel,Cop Morty,Jesus!
2351,3,7,Tales From the Citadel,Cop Rick,"He stabbed me! He got me bad, Morty."
2352,3,7,Tales From the Citadel,Cop Morty,"Shh, it’s okay, you’re okay."
2353,3,7,Tales From the Citadel,Cop Rick,You were right…  Everything I learned in the academy was--
2354,3,7,Tales From the Citadel,Cop Morty,It doesn’t matter.  Nothing’s wrong with putting your faith in a Morty. You just gotta pick the right one.
2355,3,7,Tales From the Citadel,Cop Rick,Why is there a crib in here?
2356,3,7,Tales From the Citadel,Cop Morty,Just somethin’ they do to make you feel bad.
2357,3,7,Tales From the Citadel,Cop Rick,"Boy, I got us knee-deep in paperwork, huh?"
2358,3,7,Tales From the Citadel,Cop Morty,Go to the car and grab a MediPack. Lemme worry about this.
2359,3,7,Tales From the Citadel,Cop Rick,What happened?
2360,3,7,Tales From the Citadel,Cop Morty,Same old story. Mortys killing Mortys.
2361,3,7,Tales From the Citadel,Lizard Morty,Almost... got it...
2365,3,7,Tales From the Citadel,Lizard Morty,I bet it leads to a place where a bunch of fri-- flies everywhere!
2366,3,7,Tales From the Citadel,Slick,"Yeah, I bet it goes nowhere. I bet it's a big hole where the Citadel dumps all its broken dreams."
2368,3,7,Tales From the Citadel,Slick,"You wanna know why?  Because of this! I'm part of an experimental line of Mortys with a trauma implant. How do you think it feels, Fat Morty, to know that no matter where I go,  I'll always be the one that makes everybody sad and... a little bored?"
2369,3,7,Tales From the Citadel,Glasses Morty,"Slick, that implant isn't who you are, okay? You also roll up your sleeves."
2371,3,7,Tales From the Citadel,Lizard Morty,Then you should use your left hand to eat more vegetables.
2372,3,7,Tales From the Citadel,Candidate Morty,Hey there. How you doing? Great to meet you.
2374,3,7,Tales From the Citadel,Candidate Morty,"That doesn't sound like Rick work. You didn't come to the Citadel to be a plumber, did you?"
2377,3,7,Tales From the Citadel,Candidate Morty,This is just like a Morty baby!
2378,3,7,Tales From the Citadel,Candidate Morty,Hey!  Did you end up getting a new job?
2379,3,7,Tales From the Citadel,Campaign Manager Morty,"Yeah, I did. Assassinating you!"
2380,3,7,Tales From the Citadel,Candidate Morty,I'm okay... I'm okay... I'm...  Ohh...
2382,3,7,Tales From the Citadel,Cop Rick,"No thank you, and bad math."
2384,3,7,Tales From the Citadel,Cop Rick,What is the place?
2385,3,7,Tales From the Citadel,Cop Morty,"""The Creepy Morty"". What is it your kind's always saying? ""Don't think about it."" Come on. There's someone important I want you to meet."
2387,3,7,Tales From the Citadel,Cop Morty,They had a little accident. They won't be causing any trouble anymore.
2389,3,7,Tales From the Citadel,Cop Morty,"Big Morty likes to contribute to keeping the peace in Mortytown.  Think of him as a drug lord, and us his cops on his payroll."
2390,3,7,Tales From the Citadel,Cop Rick,Morty...
2392,3,7,Tales From the Citadel,Cop Rick,"M-m-my partner. Morty, you're right. Mortytown is bad, but that doesn't mean that we have to be."
2396,3,7,Tales From the Citadel,Cop Morty,"Don't worry about Rick, Big Morty. He's new. He doesn't understand how it works."
2398,3,7,Tales From the Citadel,Cop Morty,"Wh-why would you say something like that, Big Morty? You're fucking things up for both of us here!"
2400,3,7,Tales From the Citadel,Cop Rick,"Big Morty, you're under arrest."
2401,3,7,Tales From the Citadel,Cop Morty,S-smartest man in the universe.
2403,3,7,Tales From the Citadel,Cop Morty,"Not so big now, are ya?"
2405,3,7,Tales From the Citadel,Cop Rick,That's enough!
2406,3,7,Tales From the Citadel,Cop Morty,"If we don't kill him, he'll talk!"
2407,3,7,Tales From the Citadel,Cop Rick,"If you do, I'll talk."
2409,3,7,Tales From the Citadel,Cop Rick,"You told me to put my faith in the right Morty. I got faith in you, partner. Do the right thing."
2410,3,7,Tales From the Citadel,Cop Morty,"Oh, Grandpa Rick! I don't wanna be on the Citadel anymore! I want to be a regular kid! I want to go to school and throw balls around and masturbate!"
2412,3,7,Tales From the Citadel,Cop Rick,Same old story. Ricks killing Mortys.
2416,3,7,Tales From the Citadel,Rick J-22,"A bad place, but you're going to a better one soon."
2419,3,7,Tales From the Citadel,Rick J-22,A portal to the Blender Dimension?! That's the oldest trick in the book! I'm a Rick! I'm more Rick than any of you!!
