Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T00041744,16/12/23,1:13:16 AM,ed005be1-3185-4ddf-bcb5-b765ff42c7fa,3fc87bd0-d506-4803-8032-57525b75d110,3635eedb-063c-40ad-9415-fd03609ea2ee,Refund,CReditPAY,Yamunanagar,Goa,125.171.255.52,Completed,Windows,4,Investment,Mobile,75.18,1,18.57,0
T00011088,05/06/23,9:19:34 AM,0185fce3-aefe-4006-9e6b-5229b70eccea,c6dc8e48-ac2e-45be-a670-f44d40f1616b,31e2ad82-d154-4001-8501-5fa882be5fc4,Other,UPI Pay,Begusarai,Telangana,165.225.69.148,Pending,iOS,2,Utilities,Online,10.66,21,28.95,0
T00031027,09/01/24,10:44:24 AM,4eae2cb8-86fb-4fff-b868-7e89f2bac26f,bad31aa1-5041-4330-a686-9a05dc8ab755,b8c9e677-f2d6-4f2a-b835-57680064c63a,Purchase,SamplePay,Chittoor,Haryana,60.192.7.64,Failed,iOS,1,More Services,In-store,5.5,14,21.04,0
T00023649,29/02/24,5:41:22 AM,4a5fe957-69ac-467d-bc6e-993358d4401e,b60fd931-6d4d-4ffd-a618-844668facad2,42ca4594-fa99-46ec-a6d1-bd5b8f57d82e,Bank Transfer,SamplePay,Dindigul,Himachal Pradesh,93.55.0.138,Pending,Android,10,Donations and Devotion,Mobile,-44.69,7,68.73,0
T00004160,06/04/24,5:53:28 AM,ef811a67-095c-4cbb-9402-f77a49b41c3c,d7470dd6-a9f4-4c0b-b01c-b2e89374f2e1,d07771b1-81b7-4044-8a78-fd4b7415bb12,Subscription,Gamma Bank,Mira-Bhayandar,Uttar Pradesh,69.228.216.228,Completed,Windows,2,Purchases,Mobile,-13.77,8,45.67,0
T00008198,14/07/23,7:57:25 AM,db987a5c-e3bf-4fe2-81e1-2463f75cdbdb,2fbda306-60a1-40b2-9cbc-b6252d300c87,66bc95bc-c0c9-4614-b354-33fe907d6829,Bill Payment,Sigma Bank,Kishanganj,Uttar Pradesh,28.99.15.175,Pending,Android,2,Financial services and Taxes,Online,38.97,16,34.3,0
T00014752,18/12/23,2:33:45 AM,3f225734-2de1-41ec-b7ee-7fc82d4a7422,70619e50-7d13-4c80-848a-453927008e0a,f25e32f0-114c-44f3-9843-61c1cb18557c,Bank Transfer,Sigma Bank,Bhopal,Arunachal Pradesh,42.55.114.146,Pending,MacOS,1,Financial services and Taxes,In-store,61.29,10,10.69,0
T00002039,24/01/24,4:03:36 AM,ea4a5e7a-42e7-4981-90c8-46a652acb6b1,4ec841b6-f11e-4ac4-9639-37211bf271e4,e3ab7e6a-adcd-4449-94e2-7af3fef0e05a,Other,Sigma Bank,Dhule,Manipur,144.134.5.215,Completed,Windows,3,Home delivery,Mobile,70.86,16,35.32,0
T00022555,26/10/23,4:33:01 AM,f163e802-82e1-4e96-9bac-8048cc49bea1,c5ae9c65-7bc3-4971-9b40-0cb962ab0568,84641870-4c4d-4de3-9100-fde28514c638,Bill Payment,SamplePay,Naihati,Punjab,210.141.9.121,Pending,iOS,4,Financial services and Taxes,In-store,-4.33,13,38.7,0
T00003773,29/07/23,8:51:15 AM,ed59a7fd-6f79-4d97-b199-4c1cdf831cda,cc0b9dc8-602f-4660-8906-b4e7d64f7a3b,8675c5d2-6489-4b20-a9fe-7b6f128205d7,Purchase,Sigma Bank,Buxar,Tamil Nadu,156.164.112.145,Completed,MacOS,2,More Services,Mobile,34.21,20,39.11,0
T00037398,18/05/23,5:16:58 AM,897b5c03-e5d2-4089-872a-be3ac870739f,83f1d194-0506-44be-b80e-bb5178d00d2c,af3376c7-7683-481d-8f7f-4400bad7aabd,Bill Payment,SamplePay,Firozabad,Maharashtra,37.102.198.154,Completed,Windows,2,More Services,Mobile,-74.35,19,33.45,0
T00040538,15/10/23,6:56:42 AM,e10a34cb-689f-4258-a11d-39f050e72609,8c7cb5dd-0980-41b4-a327-a6ec01e46337,677107b3-d344-4346-923c-e39fb64e1649,Subscription,Gamma Bank,Serampore,Chhattisgarh,106.127.89.145,Pending,Windows,3,Home delivery,Online,1.85,28,56.53,0
T00031502,27/03/24,9:13:10 AM,e78e6e76-77c5-42cf-aac9-e47c6ed553da,c93f8699-7cd4-47c8-9a1a-90312f2b774a,6132818f-4e5f-45b9-a6a7-5ab1666c5078,Other,UPI Pay,Haridwar,Punjab,181.114.243.187,Completed,MacOS,1,Donations and Devotion,Online,72.89,5,4.7,0
T00030464,17/11/23,1:54:47 AM,06bc42f5-086d-4ba5-9066-935d696f7f4d,1f73cb65-74bf-45f4-9aa3-f908885911fc,b57af30e-e76c-40bd-b5e2-75249e319eb5,Other,Sigma Bank,Madhyamgram,Madhya Pradesh,57.240.186.65,Completed,iOS,0,Other,Mobile,41.19,21,26.01,0
T00024079,02/02/24,5:54:45 AM,73d60351-66a9-4997-82aa-7afe19c20a3b,0304322e-d67e-40d1-bce1-f34827b14762,c714b279-ac62-4e1c-8e97-2e4fd9188ce9,Other,Sigma Bank,Hosur,Tripura,126.89.45.247,Completed,iOS,3,Travel bookings,Mobile,-36.99,18,8.83,0
T00010615,27/01/24,11:44:31 AM,9346752d-8511-45d3-83b6-8b7e9057b352,8b911aae-7d0f-443f-a1fe-065ce5b2192f,2010a887-c54e-46bf-b1b6-599f292aed06,Bill Payment,CReditPAY,Secunderabad,Nagaland,188.110.123.25,Pending,MacOS,1,Investment,Mobile,-45.47,18,20.21,0
T00044402,15/02/24,4:21:21 AM,4c4f4ea9-c066-4594-bcc5-ec44de62b53f,bf771d1e-cb1f-4552-b807-1724dfa1d13e,460498ff-1762-4561-8c00-4c18f31ada06,Bank Transfer,Alpha Bank,Miryalaguda,Telangana,46.145.26.6,Failed,Android,0,Brand Vouchers and OTT,Online,34.3,9,151.22,0
T00014899,14/05/23,3:29:20 AM,6a5fe436-3fac-4d22-8264-039c41ce86bb,1fb5ad7c-eb77-4478-970f-8f3f226598c4,469e7c14-97d6-47c1-822f-cb3950e087c0,Refund,Other,Guna,Uttarakhand,18.18.54.89,Failed,MacOS,2,Brand Vouchers and OTT,Mobile,36.07,18,46.73,0
T00019422,05/06/23,8:58:58 AM,49b685aa-f7a1-46e3-90f3-e9ac76266387,5816f6f4-c077-4257-89b7-e216cb11e3f9,268ad7d6-788d-4c8d-adae-5357e9386873,Purchase,CReditPAY,Sikar,Chhattisgarh,37.131.241.95,Completed,MacOS,2,More Services,Mobile,-46.03,19,7.45,0
T00028650,22/07/23,12:36:08 PM,358332bb-972d-438a-b861-b67cf0898122,57c453e7-a2b9-4528-b5e5-acee850b4716,8f193b04-522c-4100-a434-10e49de0b1a9,Subscription,Gamma Bank,Rohtak,Jharkhand,180.199.149.196,Completed,Android,1,Travel bookings,Online,95.96,12,51.3,0
T00047337,08/05/23,10:24:40 AM,dbeebbf0-4c7f-4186-869e-108f717fddae,5ed494ca-b270-44de-9613-f83d0c52dd76,9ba15608-954b-4185-9e9e-4e367475e88e,Investment,Other,Sikar,Sikkim,214.231.114.219,Completed,iOS,2,More Services,Online,99.27,14,14.75,0
T00034739,05/08/23,1:41:02 AM,9f9801ff-b44b-4b7d-92f0-254986e4b807,50db0e48-44c6-4fe6-afcd-f1b919fd3f56,acef0e2b-e0b0-41c7-a6f9-f08c04fe0aa1,Purchase,Bank of Data,Bareilly,Rajasthan,137.233.158.144,Completed,MacOS,3,Other,In-store,79.94,8,63.46,0
T00007047,26/07/23,11:24:20 AM,06a7cb85-8e62-441d-b282-dbc1ac82f76d,a53e88ab-71e4-452a-a771-c5bc570e9cfa,c17a6d85-379f-4ef9-a194-2c31c08e6a61,Subscription,Alpha Bank,Parbhani,Tamil Nadu,144.36.129.133,Failed,Android,1,Investment,In-store,3.14,24,35.79,0
T00033713,19/11/23,9:27:37 AM,26360607-b3d5-4740-9b5b-a52bf62ee426,9fb2352d-646c-4d0c-8171-c554ae02d967,4dc98e32-79b0-4535-bc59-2f735eba5eaf,Investment,Bank of Data,Khora ,Telangana,112.193.16.60,Completed,Windows,3,Donations and Devotion,In-store,-8.21,6,10.41,0
T00010530,20/01/24,8:58:37 AM,d68b6f7b-369e-4f79-a90e-e9d3947cff0c,c52038db-4068-4c56-a0ed-2313032b0604,381a0629-6446-4e91-8668-9543072ef426,Investment,SamplePay,Aligarh,Meghalaya,84.246.66.113,Failed,MacOS,0,Financial services and Taxes,Mobile,70.91,9,19.51,0
T00039990,18/04/23,7:00:56 AM,90d6da22-b761-445d-8833-08660bc47f0a,f84f3fb9-52fd-4f79-9289-2d6bc888f420,fa042cd2-43b8-4514-be3f-06d46a0cf681,Bill Payment,Other,Malda,Mizoram,48.52.199.107,Pending,Android,3,Other,Online,72.82,14,33.18,0
T00023563,13/09/23,10:36:46 AM,967a67ea-b640-4985-aef7-1c84c1ed362a,860b6411-abce-47b4-b8e6-082dded28470,27aa7a2a-e83e-40b1-a86a-ca10c8eff2d7,Purchase,Bank of Data,Bhalswa Jahangir Pur,Odisha,24.77.202.0,Pending,Android,5,Other,In-store,-90.11,22,101.65,0
T00018826,28/01/24,3:57:48 AM,5d1bbcde-55e9-4ea1-a22c-d545d090df8d,e5d83737-1ef9-4ea2-8f3f-d9b020666109,3e83354d-9a3d-4c8a-83cc-4c5d902b74fc,Investment,Dummy Bank,Yamunanagar,Uttar Pradesh,198.130.56.94,Pending,Android,2,Investment,Online,28.48,2,5.57,0
T00049937,23/07/23,10:52:08 AM,dcb3ad5d-69fa-47b3-8c1d-025ab3458d2c,18579787-7670-4d93-af89-57effe1a87bc,c29409c6-711e-4492-8e3f-3a1c04ef2c75,Bill Payment,CReditPAY,Bijapur,Meghalaya,140.3.234.165,Completed,iOS,4,Investment,Online,28.74,28,37.38,0
T00038892,21/05/23,12:10:02 PM,67a4ea23-0868-4cf1-b247-67e88fa83bfc,f08d355f-d7b5-43d1-85e6-eb1b49dc1448,805ceddd-c0c9-4504-9bc3-698a822456b9,Subscription,Bank of Data,Kamarhati,Uttar Pradesh,115.217.243.209,Failed,Windows,0,More Services,Mobile,-43.14,13,24.64,0
T00001534,22/10/23,6:14:56 AM,13044e01-e359-4afd-befa-095891c8d749,c63e3991-7921-4c86-bf9e-b99b0a00dc23,cf62bb94-fd9b-4529-9122-0497c33cf98d,Other,UPI Pay,Barasat,Assam,173.90.65.211,Pending,Windows,2,Brand Vouchers and OTT,In-store,29.94,10,13.77,0
T00044479,03/09/23,1:04:36 AM,3e1eb284-d1a2-4fe4-95fb-6fc180c93078,bd555f69-9019-4a87-8fd7-b69b6d2ec8e2,c5d0fead-9c3c-4517-90cc-8227ce7a40bd,Refund,Sigma Bank,Sikar,Telangana,47.168.247.158,Completed,MacOS,1,Utilities,Mobile,56.57,19,45.2,0
T00011183,30/11/23,10:18:56 AM,66da28e7-c447-45ea-9f25-91b25d745ef2,31c4a6a7-c916-4561-8592-d9a3765ea2d8,657869de-4094-41c2-a67a-d2548a067933,Purchase,SamplePay,Bhimavaram,Arunachal Pradesh,171.59.180.146,Pending,Android,40,Purchases,Online,-21.49,12,5.61,0
T00001184,22/04/23,10:41:32 AM,ae574190-5e4e-4a54-bb58-6ebdaa081145,535f59c2-83fb-45d1-88f1-ae9cf4455045,0ce957f7-e955-4f25-8f44-ea7df480bc6b,Bank Transfer,Bank of Data,Vellore,Assam,63.139.155.40,Completed,iOS,2,Utilities,Mobile,-40.81,11,2.06,0
T00012544,11/12/23,12:12:26 PM,2819cab3-a818-4a68-96c1-62dd0a2f81c1,375759ca-b6b9-4196-b37e-9e03f30adb74,a071d0f4-bf1d-47e1-b34b-6d66ce31c42a,Bill Payment,Alpha Bank,Tiruvottiyur,Karnataka,145.180.168.210,Failed,iOS,3,Home delivery,In-store,77.23,22,14.96,0
T00011716,14/10/23,4:00:55 AM,c750cf93-a1f9-4626-a1c4-367743a103fe,a3b536ca-db6b-4c00-aeb4-3679dc7109da,50b15de8-3f3c-4c79-8def-c28acafd08d3,Purchase,UPI Pay,Thiruvananthapuram,Manipur,188.153.242.117,Pending,Android,2,Investment,Mobile,4.7,19,11.81,0
T00042069,16/01/24,10:05:45 AM,df56040d-e7cf-4406-bd48-93db0064f522,57d6ebb4-e0ad-4380-85d2-363f027626a3,525a4d41-2959-43cd-8e38-36dc218e64a0,Refund,Dummy Bank,Ambattur,Mizoram,104.254.77.252,Pending,MacOS,10,Travel bookings,In-store,44.31,22,38.95,0
T00023323,28/11/23,11:56:14 AM,4d9a7007-4967-4b63-a1ae-4f6447f3fe2b,534d85bc-63f4-4e73-a0fd-dfc3297fde64,75135f5d-d480-472a-b668-aed88c18868e,Other,Sigma Bank,Singrauli,Uttar Pradesh,109.66.27.41,Failed,iOS,4,Other,Mobile,61.21,26,25.08,0
T00008335,26/07/23,8:01:36 AM,d0d5fbf3-3296-4542-8a22-a4540572a8b8,5b4014ff-6f4f-4f59-996a-b834ea69b874,93f7056f-9447-424d-a8da-4c956c753d29,Bank Transfer,CReditPAY,Belgaum,Jharkhand,94.47.94.238,Pending,Windows,2,Home delivery,Online,16.2,26,39.77,0
T00047735,30/01/24,10:45:17 AM,c3916cec-4dde-47a4-bca9-4393943395a5,bafcc866-3dff-41b4-af4b-cbac1e31ceee,2c134c08-1610-4f9d-ad91-a66a4fddcd4a,Other,Sigma Bank,Baranagar,Karnataka,221.148.115.213,Failed,MacOS,2,Brand Vouchers and OTT,In-store,96.36,26,2.4,0
T00036214,16/09/23,7:23:06 AM,c40e375a-8843-4e6f-89ab-193db288d017,85b6385e-210e-464e-a29f-26956df31bb0,98530f05-e28d-46f2-9b11-36f8bfeca306,Purchase,Gamma Bank,Faridabad,Mizoram,15.112.16.85,Completed,Windows,5,Investment,Mobile,-45.76,7,4.71,0
T00044665,24/06/23,11:12:22 AM,91c993d5-58fb-4ffc-aa40-6112e2c5a0e1,e6edff74-cad3-4f15-b217-6150e4f5fc68,5e27f5cd-8b65-43f8-b4e2-6f94a9ad3f04,Bill Payment,Other,Gandhinagar,Tamil Nadu,89.230.53.233,Completed,MacOS,1,Investment,In-store,-68.74,26,10.94,0
T00017443,27/04/23,11:32:26 AM,f167b3f6-24f6-4241-b901-0f8798428fb5,bed7b420-b038-4ce4-a6a1-7e5a4b209393,4ff14632-b184-4853-b914-c551d902be05,Refund,UPI Pay,Kollam,Assam,8.32.239.101,Pending,Android,5,Investment,In-store,92.1,29,0.47,0
T00001669,02/08/23,8:02:16 AM,597543c1-20f6-4751-9521-a1d12b62070f,8df909af-431e-4778-bbb4-193315c6e562,6ee709a1-9135-4974-9dd4-19199531b047,Bill Payment,Gamma Bank,Secunderabad,Rajasthan,73.217.92.2,Completed,iOS,3,More Services,In-store,25.35,11,35,0
T00019529,12/12/23,1:03:09 AM,9f91e9f0-2bcd-4342-9671-031f9324ea04,ed1a6d94-b88c-4f90-bb6c-66509e825cab,5cbf02cc-7a89-444f-9d31-51daed7200af,Purchase,CReditPAY,Tinsukia,West Bengal,193.48.98.187,Completed,MacOS,0,Purchases,Mobile,-43.29,17,22.61,0
T00018896,21/03/24,5:08:33 AM,1b693a27-830e-4f3e-9f7b-c316b0ee1804,78670409-6338-4906-80e7-faff8caa8546,3c05e4a9-1139-4467-8554-beb3db4a767b,Bill Payment,CReditPAY,Bangalore,Maharashtra,141.141.165.53,Completed,iOS,30,Utilities,Online,-8.19,28,1.24,0
T00046125,20/05/23,6:33:13 AM,9efa5952-730d-4229-b182-f38f218e1d58,2e3a50f8-4286-4125-8299-bee3778f796c,05d73ea8-57d3-4e24-8c50-0acb09d35444,Bank Transfer,Sigma Bank,Nanded,Maharashtra,77.32.236.185,Pending,Android,30,Utilities,In-store,10.39,27,14.65,0
T00019853,29/04/23,12:07:10 PM,b75055f1-6470-4477-b625-758958b303b8,df6997c3-f720-4b9a-bdfd-d336f60a06c4,7c9c0261-c1fb-452e-8d5f-9afbdf13c664,Bank Transfer,Gamma Bank,Bally,Karnataka,64.37.66.95,Completed,iOS,0,Home delivery,In-store,75.17,7,13.41,0
T00026429,10/10/23,8:24:00 AM,8a68e482-b648-4b56-a0fa-d69a7f5eff85,c33d4f42-2540-42fc-aaf8-9af803854614,5ac28c40-f9f4-4581-9844-b6c26927bcba,Other,SamplePay,Bhagalpur,Andhra Pradesh,65.106.190.147,Completed,Windows,2,Brand Vouchers and OTT,In-store,47.03,2,261.14,0
T00007115,24/09/23,1:54:30 AM,1efd7c73-e6fe-4355-a20f-545f97827887,c0a17262-94de-4b88-86c0-566ab9df6af5,3d3dbae5-bce8-442a-a0eb-f0d8f0d4c9f2,Subscription,Dummy Bank,Thiruvananthapuram,Assam,90.171.97.123,Completed,Android,1,Travel bookings,Online,-39.96,6,19.84,0
T00037993,21/11/23,2:28:21 AM,87f36521-33b2-49a8-92de-5a5751bbaff3,1ff8710f-9e9f-4cd8-aac5-9ccd2b4af9a5,c8c8500d-2b95-43b0-91f6-7d3668676d87,Subscription,Alpha Bank,Ambarnath,West Bengal,109.70.184.5,Failed,iOS,1,Travel bookings,In-store,-12.72,14,25.65,0
T00027915,16/12/23,9:28:43 AM,938c5f45-3487-40df-abe1-8d73743cd990,0ba1b301-8d2a-4ee0-b0c3-15c3d45b76f9,04d4d118-561a-430b-bbb3-0455951f4c68,Bank Transfer,Bank of Data,Jaunpur,Uttarakhand,96.54.125.80,Completed,MacOS,2,Donations and Devotion,In-store,6.07,1,16.38,0
T00012204,06/08/23,8:25:17 AM,bfb2efd6-fa7c-41ac-860a-2244630b74b7,ea59b8d9-b345-42b9-a15b-18180166cf55,23629104-1ff4-4781-8dde-55cf084ea1b7,Purchase,Alpha Bank,Kozhikode,Sikkim,133.251.143.181,Failed,Windows,4,More Services,Online,-22.29,11,39.39,0
T00014544,28/01/24,6:31:41 AM,8b671cfd-72d0-4a2a-963c-2b9dfbf1a2ae,64d6c623-df38-4d33-9d06-994a1b5d697e,c4c78b9c-59ec-4c74-8807-10bef9768015,Bank Transfer,Alpha Bank,Haridwar,Mizoram,86.99.24.30,Failed,iOS,1,Investment,Mobile,1.83,11,40.74,0
T00005245,12/08/23,8:08:01 AM,f191463c-87a3-4a50-aea0-c3d0323ea91e,b551bb10-3459-42be-93ed-15098f54dab5,dd3323ad-b1e8-42a4-867f-5e8b8e56e056,Other,SamplePay,Panipat,Bihar,13.64.110.155,Failed,Android,1,Brand Vouchers and OTT,In-store,58.53,8,12.85,0
T00032177,24/09/23,7:12:39 AM,24abd732-97ca-4334-a85d-8760910d2146,478510f9-6555-4a48-810d-c33730a2870f,67afc7b9-c188-4e9a-b16c-e340150a17ed,Bank Transfer,CReditPAY,Raebareli,Himachal Pradesh,192.139.253.206,Pending,Android,2,Home delivery,In-store,-6.57,28,35.9,0
T00038045,22/03/24,3:33:52 AM,3c75d74a-ef76-40d7-97ad-a3d8a0679e81,063c69de-0c5b-4628-9680-5ab03139d3e2,bfcd03b2-b628-49de-8003-3ef3eb26a606,Subscription,SamplePay,Ghaziabad,Punjab,84.8.228.222,Pending,Android,4,Donations and Devotion,In-store,-11.69,14,31.12,0
T00040234,19/01/24,3:56:17 AM,e2568fb3-e4ae-4526-95da-379dcd2d83bc,c209de44-8175-4eac-962f-39ec88abc3a4,612e2585-e760-42df-845e-f2cc0f50e8e5,Bill Payment,Sigma Bank,Buxar,Kerala,178.126.248.81,Failed,Android,2,More Services,In-store,77.85,12,54.44,0
T00010155,23/11/23,3:49:23 AM,febd1852-6a62-492c-938e-6f86ee86c05f,eb899b15-5516-4a3d-b30a-525e8e1cfa53,a4826ef9-50b3-47cf-b00b-aab69b897d27,Subscription,Gamma Bank,Pudukkottai,Tamil Nadu,59.93.47.18,Failed,Windows,30,Purchases,Mobile,17.44,6,33.53,0
T00029531,30/07/23,7:01:21 AM,f19dd88b-b149-4a62-8b5a-2aca1763bc6f,837f03e7-2547-4c06-bf11-2d50111b89de,f7f47eab-baa7-4d75-a4cd-7d2f93a68f43,Other,Other,Mirzapur,Chhattisgarh,90.39.80.14,Pending,MacOS,1,Investment,Online,-29.78,21,27.17,0
T00002919,30/07/23,11:20:06 AM,6f14ad58-2117-4020-9528-db233fa80b08,1c06be4d-7f57-4c6c-9c74-db1f71a5ce25,130d0885-e67c-4369-b470-bb63f843e0d3,Bill Payment,Dummy Bank,Rewa,Gujarat,220.156.168.137,Failed,Android,4,Purchases,In-store,76.43,1,10.36,0
T00049031,01/06/23,12:43:15 PM,d389b73a-6bad-4b99-9ab0-d60a2685f4c8,a824dd03-4c2d-41d9-8163-006bb8daf1ca,ef8d483e-bc88-4dd9-a35f-d74cf03dd50e,Purchase,Alpha Bank,Pudukkottai,Jharkhand,86.20.51.143,Failed,Android,2,Investment,Online,-8.28,26,29.82,0
T00031705,28/01/24,3:49:12 AM,fe805bbb-c530-4d9a-8ad8-73f971ffbf81,cd319105-26a3-42f1-ba2d-2483471ffeca,7288e825-4eec-4183-9fdc-749728630333,Purchase,Alpha Bank,Nizamabad,Tripura,110.39.193.210,Pending,Windows,5,Utilities,Mobile,-20.47,16,53.53,0
T00034917,06/09/23,11:54:11 AM,c31d78a0-eb83-400d-af0f-0693044b387c,3f813f86-20cb-45df-b3ff-7706464b0f37,b4ef7e5e-08b8-438c-92b9-0d297e9bfd9e,Bank Transfer,SamplePay,Surendranagar Dudhrej,Sikkim,97.99.78.193,Completed,Android,4,Purchases,Online,-16.91,25,38.07,0
T00033280,22/09/23,7:01:27 AM,2c7de2f3-e59c-407c-8695-fe7e3a3a64eb,dbda73cc-8fab-47ee-b08d-6551312de291,ef402dc1-a3b6-4088-ba56-2526dfa22e72,Purchase,UPI Pay,Ozhukarai,Assam,153.35.154.143,Failed,Android,2,Investment,Online,-77.42,9,1.99,0
T00016427,12/01/24,3:15:51 AM,53127636-fe7d-44ca-8452-a06332c24a43,4c3a82e4-c171-41c8-8149-b7f0bb451395,44bbd08c-3d5c-4a2f-ab30-b39bf6fd1a64,Other,Bank of Data,Gulbarga,Andhra Pradesh,12.24.188.253,Completed,MacOS,5,Home delivery,Online,-88.46,25,15.22,0
T00022350,18/05/23,3:08:16 AM,b3095fc6-d4b5-487b-9e16-789f4b986e4b,88087026-1247-47ca-a341-81199701b83b,4e492743-a3b0-45b6-a427-e867df16945a,Bank Transfer,Other,Phagwara,Nagaland,215.9.145.243,Failed,Android,1,Financial services and Taxes,Mobile,-0.9,1,56.7,0
T00029666,14/09/23,11:10:50 AM,ed2daa60-a132-4292-9e01-f39937a8f5fa,2d66176a-af3a-4ad8-8263-cfa4292a02b3,ebecab13-a954-4241-a681-cac634348c1a,Investment,CReditPAY,Siliguri,Bihar,25.112.38.25,Pending,Windows,2,Brand Vouchers and OTT,In-store,77.8,28,22.87,0
T00026082,24/07/23,3:12:04 AM,6696dc2b-d48e-4880-8845-e65aa1df8d7d,4ab8bcd6-295c-4ae5-b4f5-2f3182a969c8,a1f5d01e-a69f-404d-b2ce-6ff4bb17de62,Bill Payment,Gamma Bank,Hyderabad,Assam,34.163.43.64,Pending,iOS,4,Travel bookings,In-store,14,25,28.27,0
T00017272,05/07/23,6:21:18 AM,f2af26ef-0e08-42f8-b6ed-eaab786f5bf6,6cd4af1c-6564-47eb-bcf9-cd44c45c0f2b,36d089dd-b74d-4157-ba29-823b85368169,Purchase,Other,Bangalore,Tripura,129.125.172.104,Pending,Windows,10,More Services,Mobile,-33.38,28,26.26,0
T00048923,16/04/23,8:32:41 AM,c6ce37eb-332d-4e4f-995f-fba48d4dedb9,690bd64f-5c83-41b8-873a-57c9bc6bb132,668b172d-b1ab-438b-9650-358bc8d48494,Bill Payment,Other,Mumbai,Arunachal Pradesh,27.48.57.181,Failed,Android,1,More Services,Online,-44.37,19,6.02,0
T00022497,28/10/23,9:33:42 AM,b8ac3703-52dc-4372-b59b-4f9b51a5a855,48b40bc8-a730-4420-9702-2beecca286f0,e18b7076-1718-475e-81de-9ff2c392d194,Bank Transfer,Bank of Data,Vijayawada,Madhya Pradesh,206.122.250.79,Failed,Windows,2,Investment,In-store,-57.29,12,17.12,0
T00032445,11/04/24,10:48:14 AM,9d40b579-b71e-4d16-8917-fce4ecdf9183,108391b3-9545-49f8-be38-e356e64e8912,9a6daf2d-c57f-4dbd-ae2b-86d49a9d60e3,Bank Transfer,Dummy Bank,Ichalkaranji,Assam,165.92.164.116,Completed,iOS,2,Brand Vouchers and OTT,In-store,-11.94,26,50.6,0
